INST_ID,MEDIAN_MEASURED_RUNLENGTH,MEDIAN_MEASURED_RUNTIME,MEDIAN_COMPUTED_RUNTIME,capped,Solution,ALPHA,RHO,SMOOTH_PROB,RANDOM_WALK_PROB,nvars,nclauses,vars_clauses_ratio,VCG_VAR_min,VCG_VAR_max,VCG_VAR_entropy,VCG_CLAUSE_mean,VCG_CLAUSE_coeff_variation,VCG_CLAUSE_max,VCG_CLAUSE_entropy,POSNEG_RATIO_CLAUSE_mean,POSNEG_RATIO_VAR_stdev,POSNEG_RATIO_VAR_max,BINARY_PLUS,TRINARY_PLUS,HORNY_VAR_coeff_variation,HORNY_VAR_min,HORNY_VAR_max,HORNY_VAR_entropy,horn_clauses_fraction,VG_mean,VG_coeff_variation,VG_min,vars_reduced_depth_4,vars_reduced_depth_16,vars_reduced_depth_64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois_mean_depth_over_vars,lobjois_log_num_nodes_over_vars
5151975,5971,0.01,0.00967733,0,1,1.2000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,5420.5,0.01,0.00866622,0,1,1.2000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,5470.5,0.01,0.00904087,0,1,1.2000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,3455,0.01,0.00558928,0,1,1.2000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,5064,0.01,0.00807456,0,1,1.2000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2852.5,0.005,0.00462511,0,1,1.2000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2368.5,0,0.00395592,0,1,1.2000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2450,0.005,0.00395731,0,1,1.2000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2217.5,0,0.0036443,0,1,1.2000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2285.5,0.005,0.00378485,0,1,1.2000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2698.5,0,0.00448226,0,1,1.3000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2388.5,0.01,0.0039359,0,1,1.3000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,4153.5,0.01,0.00699385,0,1,1.3000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2602,0.005,0.00438416,0,1,1.3000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,4033.5,0.01,0.00676986,0,1,1.3000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,3114.5,0.01,0.00531953,0,1,1.3000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2263.5,0,0.00380842,0,1,1.3000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,1988,0,0.00338702,0,1,1.3000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2870.5,0.005,0.00493373,0,1,1.3000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,6642.5,0.01,0.0109213,0,1,1.3000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2950.5,0.005,0.00492697,0,1,1.4000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2541.5,0.005,0.00433588,0,1,1.4000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2614,0,0.0045647,0,1,1.4000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2663,0,0.00450154,0,1,1.4000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2120,0,0.00362734,0,1,1.4000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2230,0,0.00372783,0,1,1.4000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,1726,0.005,0.00282885,0,1,1.4000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2167.5,0,0.00360933,0,1,1.4000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,2313.5,0,0.00378718,0,1,1.4000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151975,4742.5,0.01,0.00754489,0,1,1.4000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.0115,2.63714851,0.006,0,0.006,0,0.490666667,0.192278791,1,0,1,0.436969918,0,0.008,2.30583528,0.4865,0.01171,0.288837927,0.003,0,0.008,0.26,11.164,0.400159598,282.9656,0.229728342,0.884182136,0.216073447,0.855295725,0.0344238362,0.387800131,10.0137,0.320287584,824.7528,0.339733851,0.37088914,0.407789468,0.332656133,0.614254938
5151976,24636.5,0.03,0.0391756,0,1,1.2000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,19160,0.03,0.031787,0,1,1.2000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,16447.5,0.025,0.0260966,0,1,1.2000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,8332,0.01,0.0132499,0,1,1.2000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,5422.5,0.01,0.00878691,0,1,1.2000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,10399.5,0.015,0.0164736,0,1,1.2000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,4805.5,0.01,0.00790443,0,1,1.2000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,4102.5,0.01,0.00641866,0,1,1.2000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,5978,0.01,0.00973055,0,1,1.2000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,12664,0.02,0.0201866,0,1,1.2000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,6292,0.01,0.010405,0,1,1.3000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,7059,0.01,0.0116588,0,1,1.3000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,6185,0.01,0.0105288,0,1,1.3000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,6201.5,0.01,0.0103851,0,1,1.3000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,6891.5,0.01,0.0115525,0,1,1.3000,0.4000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,6065.5,0.01,0.0101235,0,1,1.3000,0.5000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,4557,0.01,0.00744832,0,1,1.3000,0.6000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,8346.5,0.01,0.0137793,0,1,1.3000,0.7000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,8454,0.01,0.0136585,0,1,1.3000,0.8000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,17182,0.03,0.0278587,0,1,1.3000,0.9000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,7503,0.01,0.0123888,0,1,1.4000,0.0000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,4262,0.01,0.00703955,0,1,1.4000,0.1000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,4716,0.01,0.00763312,0,1,1.4000,0.2000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
5151976,7745,0.01,0.012752,0,1,1.4000,0.3000,0.050000,0.010000,500,2000,0.25,0.0015,0.012,2.60986009,0.006,0,0.006,0,0.503,0.191743299,1,0,1,0.394399795,0.0005,0.007,2.26188302,0.505,0.011726,0.277088695,0.003,0,0.008,0.222,13.0879,0.359045143,281.642,0.235008716,0.883044487,0.220078409,0.853946105,0.0355736597,0.362077903,11.5064,0.286837051,828.6532,0.343059604,0.374145699,0.388103001,0.332236933,0.6042547
